id,Age,Gender,Org
484128447,>=40,female,non-org
1.05334E+18,>=40,male,non-org
1.05334E+18,>=40,male,non-org
1.05334E+18,>=40,male,non-org
1.08985E+18,<=18,male,non-org
1.10804E+18,19-29,male,non-org
2535583501,>=40,male,non-org
1.31405E+18,<=18,male,is-org
707494670,>=40,male,non-org
707494670,>=40,male,non-org
16721072,>=40,male,non-org
3346528859,<=18,male,non-org
1.43318E+18,>=40,male,is-org
188256985,>=40,female,is-org
1.4365E+18,<=18,male,is-org
994960308,<=18,female,is-org
1.30855E+18,30-39,male,non-org
1427738252,19-29,male,non-org
1.37878E+18,30-39,male,non-org
7.68217E+17,>=40,male,is-org
7.68217E+17,>=40,male,is-org
7.68217E+17,>=40,male,is-org
2936788319,19-29,female,non-org
1.14601E+18,<=18,female,non-org
3118900337,19-29,male,non-org
2562240601,>=40,male,non-org
1.37553E+18,30-39,male,is-org
15396105,>=40,male,non-org
16721605,30-39,male,is-org
132288724,>=40,male,non-org
60572015,<=18,male,non-org
1.17839E+18,<=18,female,non-org
167940498,>=40,male,non-org
1.20526E+18,<=18,male,non-org
402334624,30-39,male,non-org
3023309289,30-39,male,non-org
2592669833,19-29,female,non-org
1.19313E+18,<=18,male,non-org
1.44421E+18,30-39,male,is-org
8.01847E+17,>=40,male,non-org
1.33188E+18,<=18,male,non-org
92541608,19-29,male,non-org
145578374,19-29,female,non-org
9.72526E+17,30-39,male,is-org
1.2013E+18,19-29,male,non-org
2153925810,30-39,male,non-org
9.07925E+17,<=18,male,non-org
1.0357E+18,30-39,male,non-org
1289605008,19-29,male,non-org
1.39116E+18,<=18,male,non-org
1.39062E+18,19-29,male,non-org
473022390,>=40,female,non-org
3165125944,<=18,male,non-org
11216112,>=40,male,non-org
731249725,<=18,male,non-org
1.21042E+18,<=18,male,non-org
1.43928E+18,<=18,male,non-org
1.20037E+18,<=18,male,non-org
1.20037E+18,<=18,male,non-org
2268071922,30-39,male,non-org
2268071922,30-39,male,non-org
36339032,>=40,male,is-org
823972208,>=40,male,non-org
1.11597E+18,>=40,male,non-org
14458142,19-29,male,is-org
1.32544E+18,>=40,male,non-org
110348503,19-29,male,non-org
8.56272E+17,>=40,female,is-org
1.31471E+18,19-29,male,non-org
166719035,19-29,female,is-org
1.27394E+18,<=18,female,non-org
74242930,19-29,female,non-org
7.72963E+17,>=40,male,is-org
2220480409,30-39,male,non-org
84702491,19-29,female,non-org
183597976,19-29,male,non-org
183597976,19-29,male,non-org
1.35997E+18,>=40,male,non-org
7.94281E+17,19-29,male,non-org
9.20225E+17,<=18,female,non-org
9.20225E+17,<=18,female,non-org
365750020,30-39,female,is-org
200988337,<=18,male,non-org
325627102,30-39,male,non-org
1.37557E+18,>=40,male,is-org
1.37559E+18,>=40,male,is-org
1.25874E+18,>=40,male,is-org
58819992,30-39,male,is-org
9.65799E+17,19-29,female,non-org
1.39201E+18,30-39,female,non-org
1276308218,30-39,female,non-org
2693008344,>=40,male,non-org
102481992,<=18,male,is-org
406925202,<=18,male,is-org
1.36922E+18,<=18,male,is-org
8.57502E+17,19-29,male,non-org
1.37663E+18,<=18,male,non-org
1.08678E+18,<=18,male,non-org
9.09049E+17,30-39,male,non-org
2953407290,19-29,female,non-org
1.08154E+18,<=18,male,non-org
108439400,19-29,male,non-org
349118202,>=40,male,non-org
366498596,>=40,male,non-org
1.39284E+18,19-29,male,non-org
2166749388,30-39,female,non-org
3273209744,<=18,female,non-org
1.35029E+18,<=18,male,is-org
15742043,30-39,male,non-org
7.59429E+17,19-29,male,non-org
1.18349E+18,19-29,female,non-org
1.29083E+18,<=18,female,non-org
8.113E+17,<=18,male,non-org
472069890,19-29,female,is-org
212893150,<=18,male,non-org
9.61402E+17,30-39,male,non-org
930279842,30-39,female,non-org
476420777,<=18,male,non-org
465928303,19-29,female,non-org
7.54029E+17,30-39,male,is-org
7.54029E+17,30-39,male,is-org
8.35509E+17,<=18,male,non-org
7.16328E+17,<=18,female,non-org
1068853020,>=40,male,non-org
1068853020,>=40,male,non-org
1.07832E+18,<=18,male,non-org
1.17292E+18,<=18,male,non-org
1.12064E+18,<=18,male,non-org
548736823,30-39,female,non-org
2638809573,30-39,male,non-org
8.24986E+17,19-29,male,non-org
1.36299E+18,>=40,male,non-org
1349573640,<=18,male,non-org
7.95412E+17,<=18,male,non-org
7.95412E+17,<=18,male,non-org
1462127125,19-29,male,non-org
1.38158E+18,19-29,male,non-org
287827839,<=18,male,non-org
86184326,19-29,female,non-org
131240603,30-39,female,non-org
2218133116,19-29,male,non-org
1.38785E+18,<=18,male,non-org
1.35496E+18,<=18,female,non-org
518325420,<=18,female,non-org
430199086,<=18,male,non-org
3675270202,30-39,male,is-org
238833592,>=40,male,is-org
4262965522,30-39,female,non-org
61422393,<=18,male,non-org
9.39204E+17,<=18,male,non-org
141084455,30-39,male,is-org
395166935,30-39,male,non-org
1.40667E+18,<=18,female,non-org
4801386188,30-39,male,non-org
1.32914E+18,<=18,female,non-org
1.21923E+18,<=18,female,non-org
132609520,19-29,female,non-org
2728728949,30-39,male,non-org
1.41258E+18,19-29,female,non-org
1.27726E+18,<=18,male,non-org
576148190,<=18,male,non-org
602260232,<=18,male,non-org
8.13943E+17,<=18,female,non-org
1.29045E+18,<=18,male,non-org
1.3045E+18,<=18,male,is-org
66874309,<=18,male,non-org
1.33838E+18,19-29,male,non-org
150106493,<=18,female,non-org
1.28549E+18,19-29,female,non-org
55073257,19-29,male,non-org
1.39793E+18,19-29,female,is-org
1.20264E+18,<=18,male,non-org
1.36571E+18,19-29,male,non-org
8.32327E+17,30-39,male,non-org
2447142963,19-29,male,non-org
1.38889E+18,30-39,female,non-org
3366083633,<=18,female,non-org
48132808,19-29,male,non-org
1.26761E+18,<=18,male,non-org
1.26364E+18,<=18,female,non-org
2161939795,<=18,male,non-org
1.44504E+18,<=18,female,non-org
2644937629,30-39,male,non-org
4894890381,19-29,male,non-org
8.84566E+17,>=40,male,non-org
1.37023E+18,<=18,male,non-org
68361243,>=40,male,non-org
548736823,30-39,female,non-org
9.49554E+17,<=18,female,non-org
9.97107E+17,30-39,male,is-org
4801386188,30-39,male,non-org
9.04503E+17,<=18,male,non-org
1.4469E+18,<=18,male,non-org
300485492,>=40,male,non-org
16660819,30-39,male,non-org
16660819,30-39,male,non-org
34277718,>=40,male,is-org
538327979,<=18,female,non-org
627726813,19-29,male,non-org
1285301984,>=40,male,non-org
1.21639E+18,<=18,female,non-org
1.09138E+18,<=18,male,non-org
912267607,19-29,male,non-org
1.39804E+18,>=40,male,non-org
1.39804E+18,>=40,male,non-org
15441013,>=40,male,non-org
539980053,19-29,male,non-org
1.20195E+18,19-29,male,non-org
7.70897E+17,30-39,female,non-org
8.40236E+17,19-29,male,non-org
451404412,>=40,female,non-org
8.4477E+17,<=18,male,non-org
1.18687E+18,>=40,male,non-org
22515759,>=40,male,non-org
1394619612,<=18,male,non-org
3434642361,19-29,male,non-org
179592848,<=18,male,is-org
126902279,>=40,male,is-org
2183004324,30-39,female,non-org
2728463318,19-29,female,non-org
2728463318,19-29,female,non-org
1.31881E+18,>=40,male,is-org
1.37218E+18,<=18,male,non-org
2237269968,19-29,male,non-org
1.44508E+18,19-29,male,non-org
1264200145,19-29,male,non-org
1.41068E+18,>=40,male,is-org
2945480147,<=18,female,non-org
2945480147,<=18,female,non-org
19977449,>=40,male,is-org
1.3628E+18,30-39,male,non-org
1.3628E+18,30-39,male,non-org
1.29784E+18,<=18,male,non-org
1.3225E+18,19-29,female,non-org
3054514949,>=40,male,non-org
43400879,19-29,male,non-org
7.5941E+17,>=40,male,non-org
9.15555E+17,30-39,male,non-org
1.11288E+18,30-39,male,is-org
351975701,<=18,female,is-org
2300501173,30-39,female,is-org
2338348428,>=40,male,non-org
1.4332E+18,<=18,male,non-org
22646616,>=40,male,non-org
1.03966E+18,<=18,female,non-org
9.11914E+17,<=18,female,non-org
9.78904E+17,<=18,male,is-org
2332423958,>=40,male,is-org
2332423958,>=40,male,is-org
2332423958,>=40,male,is-org
1600906058,30-39,male,non-org
2901249401,<=18,male,non-org
3195902057,<=18,male,non-org
2683042471,<=18,male,non-org
1.10371E+18,19-29,male,non-org
1.10371E+18,19-29,male,non-org
1.32469E+18,>=40,female,is-org
1.03657E+18,<=18,male,non-org
41382851,19-29,male,non-org
1678813897,19-29,female,non-org
1955546304,>=40,male,non-org
1955546304,>=40,male,non-org
1.21042E+18,<=18,male,non-org
19234888,>=40,male,is-org
137690167,>=40,male,non-org
58199261,>=40,male,non-org
8.01917E+17,>=40,female,non-org
8.83728E+17,<=18,male,non-org
324873990,<=18,male,is-org
1.19739E+18,<=18,male,non-org
9.74749E+17,>=40,male,non-org
1.2799E+18,<=18,male,non-org
1.2799E+18,<=18,male,non-org
1.2799E+18,<=18,male,non-org
26167435,<=18,male,non-org
442966237,19-29,female,non-org
1.34185E+18,>=40,male,is-org
1.40344E+18,>=40,male,is-org
1.40344E+18,>=40,male,is-org
1.34369E+18,>=40,male,is-org
1.40271E+18,>=40,male,is-org
1.31754E+18,<=18,female,non-org
1289605008,19-29,male,non-org
1.06787E+18,<=18,male,non-org
1.26001E+18,<=18,female,is-org
1.29986E+18,30-39,male,non-org
1.31211E+18,<=18,male,non-org
1.32445E+18,19-29,male,non-org
352224598,30-39,male,non-org
1.1998E+18,>=40,male,is-org
213137160,>=40,male,non-org
1.21973E+18,>=40,male,non-org
1.38163E+18,<=18,male,non-org
8.94005E+17,<=18,male,non-org
8.14939E+17,19-29,male,non-org
462274812,19-29,male,non-org
28182280,<=18,female,is-org
221421524,19-29,male,is-org
9.43018E+17,19-29,male,non-org
1.41736E+18,<=18,male,non-org
2872727686,<=18,male,non-org
1.41965E+18,>=40,female,non-org
18124280,30-39,male,non-org
8.02231E+17,19-29,male,non-org
2891628959,19-29,male,non-org
2494254841,30-39,female,non-org
8.52788E+17,>=40,male,non-org
32882388,19-29,female,non-org
216949792,19-29,female,non-org
1.32425E+18,<=18,male,non-org
7.79834E+17,<=18,male,non-org
2501861611,<=18,male,non-org
1.32379E+18,<=18,male,non-org
4577042920,<=18,male,non-org
4577042920,<=18,male,non-org
3110939295,<=18,female,non-org
80125916,30-39,male,non-org
1.23612E+18,19-29,male,is-org
221859662,>=40,male,is-org
133029328,19-29,male,non-org
1.41148E+18,<=18,male,non-org
1.36203E+18,>=40,male,non-org
113773470,30-39,male,non-org
1.21522E+18,>=40,male,is-org
1.43704E+18,<=18,female,non-org
1.4154E+18,<=18,male,non-org
9.05184E+17,<=18,male,non-org
9.05184E+17,<=18,male,non-org
1.38901E+18,<=18,male,non-org
1.28236E+18,<=18,male,non-org
7.17785E+17,19-29,male,non-org
2181222940,<=18,male,non-org
9.98906E+17,<=18,male,non-org
325950294,>=40,male,non-org
8.35677E+17,30-39,female,is-org
1.33882E+18,30-39,female,is-org
1.32726E+18,>=40,female,is-org
1.36714E+18,>=40,female,is-org
1.22477E+18,<=18,male,non-org
1.43065E+18,>=40,male,non-org
1.38505E+18,>=40,male,is-org
8.77089E+17,30-39,male,non-org
281941657,19-29,male,non-org
7.68217E+17,>=40,male,is-org
7.68217E+17,>=40,male,is-org
7.68217E+17,>=40,male,is-org
7.2598E+17,19-29,female,non-org
132288724,>=40,male,non-org
1.12814E+18,<=18,male,non-org
1423768068,30-39,male,non-org
3438581293,19-29,female,non-org
2984134817,19-29,male,non-org
189223179,19-29,male,non-org
189223179,19-29,male,non-org
7.45942E+17,30-39,male,non-org
1.13369E+18,<=18,female,non-org
4281002895,>=40,male,non-org
3095248749,19-29,male,non-org
232204881,<=18,male,non-org
2193738857,19-29,male,non-org
995153486,<=18,male,non-org
1.04357E+18,19-29,male,is-org
1.15226E+18,19-29,female,non-org
29964533,30-39,female,non-org
513605517,19-29,male,non-org
46911568,19-29,male,non-org
528753082,>=40,male,non-org
1.38676E+18,30-39,male,non-org
199334591,<=18,male,non-org
199334591,<=18,male,non-org
1.22436E+18,>=40,male,is-org
1.35702E+18,>=40,male,is-org
7.75784E+17,19-29,male,non-org
262531823,30-39,male,non-org
1.11445E+18,>=40,male,is-org
1.42729E+18,<=18,male,non-org
1.39517E+18,>=40,male,is-org
1.40529E+18,>=40,male,is-org
975594086,19-29,female,non-org
975594086,19-29,female,non-org
413300379,>=40,male,non-org
1.0331E+18,30-39,male,non-org
9.96103E+17,19-29,male,non-org
413788314,19-29,male,non-org
37626691,>=40,female,non-org
194195179,19-29,male,non-org
304009483,30-39,male,non-org
1.44265E+18,>=40,male,non-org
7.71698E+17,>=40,male,is-org
1.42021E+18,30-39,male,non-org
14894555,30-39,male,non-org
7.78965E+17,>=40,female,is-org
8.35534E+17,19-29,female,non-org
9.56835E+17,19-29,female,is-org
152783253,19-29,female,is-org
2408943499,<=18,male,non-org
1626601741,<=18,female,non-org
384041612,19-29,male,non-org
9.13808E+17,>=40,male,non-org
1.25574E+18,<=18,male,non-org
59621828,30-39,male,non-org
152714268,>=40,male,non-org
1.13524E+18,<=18,male,non-org
1570267525,>=40,male,is-org
1.00561E+18,30-39,male,non-org
145892847,30-39,male,non-org
1.38855E+18,19-29,female,non-org
347240420,<=18,male,is-org
8.75686E+17,>=40,male,non-org
1.32332E+18,>=40,male,non-org
1.3703E+18,>=40,male,is-org
9.12322E+17,19-29,male,non-org
42640131,19-29,male,non-org
14418544,>=40,male,is-org
25195823,30-39,female,non-org
9.41953E+17,19-29,male,non-org
9.41953E+17,19-29,male,non-org
1.40906E+18,<=18,male,non-org
1.32418E+18,19-29,male,non-org
2600702916,>=40,male,non-org
16158478,>=40,male,non-org
20683324,>=40,male,is-org
51710845,<=18,male,non-org
2413221252,<=18,male,is-org
8.18415E+17,>=40,male,non-org
1.35053E+18,<=18,female,non-org
1.42126E+18,<=18,male,non-org
1.4122E+18,<=18,male,non-org
1.42201E+18,<=18,male,is-org
1.21175E+18,<=18,male,non-org
1.43362E+18,19-29,male,non-org
84580374,>=40,male,non-org
469438590,30-39,male,is-org
7.10887E+17,>=40,female,is-org
312208979,30-39,male,non-org
312208979,30-39,male,non-org
1.37515E+18,>=40,female,non-org
15143099,>=40,male,non-org
1.20409E+18,<=18,male,is-org
1.24472E+18,<=18,male,non-org
7.84395E+17,<=18,male,non-org
7.81267E+17,>=40,male,is-org
7.71694E+17,<=18,male,is-org
110852856,>=40,male,non-org
1.10665E+18,<=18,male,non-org
3039387731,>=40,male,non-org
1.13081E+18,<=18,male,non-org
1.41632E+18,>=40,female,is-org
18449878,>=40,male,non-org
1.43634E+18,<=18,female,non-org
1.40784E+18,>=40,male,non-org
114440420,>=40,male,non-org
262607640,30-39,female,non-org
1.25647E+18,19-29,male,non-org
543968842,>=40,female,is-org
1334549684,>=40,male,non-org
1.34701E+18,>=40,male,non-org
1.21207E+18,<=18,male,non-org
1.21479E+18,<=18,female,non-org
1482501572,19-29,male,non-org
61601980,30-39,male,non-org
61601980,30-39,male,non-org
587140895,>=40,male,non-org
1.27133E+18,19-29,male,non-org
1.36854E+18,>=40,male,is-org
3215503586,>=40,female,non-org
1497941,<=18,male,non-org
1.10817E+18,30-39,male,non-org
3377385208,<=18,male,non-org
233817779,<=18,male,non-org
9.57283E+17,<=18,male,non-org
434423386,30-39,male,is-org
2162285170,>=40,male,non-org
1.36713E+18,<=18,male,is-org
2570920968,>=40,male,is-org
1604088206,>=40,male,non-org
204261242,>=40,male,non-org
137841399,>=40,male,non-org
1.22156E+18,>=40,male,non-org
22650004,>=40,male,non-org
9.92109E+17,<=18,male,non-org
103818298,>=40,male,non-org
982786292,<=18,female,non-org
1.11792E+18,19-29,male,non-org
2880588602,>=40,male,is-org
2596690879,<=18,female,non-org
481742272,30-39,male,is-org
1.25502E+18,<=18,male,is-org
17536850,>=40,male,is-org
1.37468E+18,30-39,male,non-org
8.9465E+17,<=18,male,non-org
7.68049E+17,>=40,female,non-org
1.13016E+18,>=40,male,non-org
2154922795,19-29,male,non-org
519836415,<=18,male,non-org
560752070,>=40,male,non-org
560752070,>=40,male,non-org
7.41215E+17,>=40,male,non-org
1.38719E+18,<=18,male,non-org
7.65344E+17,19-29,male,non-org
8.8427E+17,19-29,female,is-org
3023309289,30-39,male,non-org
1.0915E+18,>=40,male,non-org
1.28154E+18,>=40,male,non-org
385423668,<=18,female,non-org
199334591,<=18,male,non-org
2176942616,30-39,male,non-org
3535072937,19-29,female,non-org
1117532418,>=40,male,non-org
1.3603E+18,<=18,male,non-org
1.42586E+18,<=18,male,is-org
50479399,19-29,female,non-org
1.40344E+18,>=40,male,is-org
1.40344E+18,>=40,male,is-org
1.40529E+18,>=40,male,is-org
1.40529E+18,>=40,male,is-org
1.40529E+18,>=40,male,is-org
1.40529E+18,>=40,male,is-org
1.40529E+18,>=40,male,is-org
1.40529E+18,>=40,male,is-org
7.14984E+17,19-29,male,non-org
2836694516,19-29,male,non-org
1.09146E+18,<=18,female,non-org
1.09146E+18,<=18,female,non-org
1.39172E+18,19-29,male,non-org
1.44514E+18,<=18,male,is-org
53768443,19-29,male,non-org
1.25197E+18,19-29,male,non-org
179634643,30-39,male,non-org
2182611596,<=18,female,non-org
1153705152,>=40,male,is-org
9.72526E+17,30-39,male,is-org
9.72526E+17,30-39,male,is-org
451498229,<=18,male,non-org
283816631,>=40,male,non-org
420061766,19-29,male,non-org
21533645,30-39,male,non-org
1.11917E+18,19-29,male,non-org
1.12259E+18,<=18,male,non-org
1.42988E+18,>=40,male,is-org
1.38507E+18,>=40,male,is-org
3202248826,<=18,male,non-org
1.35512E+18,<=18,male,non-org
3695474660,19-29,male,is-org
9.79786E+17,30-39,male,non-org
318588826,19-29,male,non-org
1.0486E+18,>=40,male,is-org
2876686325,<=18,male,non-org
38127400,19-29,female,non-org
1.01421E+18,>=40,male,non-org
49937099,<=18,female,non-org
156728942,>=40,male,non-org
15952843,>=40,male,non-org
250537931,<=18,male,is-org
1.3045E+18,<=18,male,is-org
427527290,19-29,male,non-org
110611446,19-29,male,non-org
1.39062E+18,19-29,male,non-org
467901713,19-29,male,non-org
450093807,>=40,male,non-org
9.57007E+17,>=40,male,is-org
1.17516E+18,>=40,female,is-org
1.4451E+18,<=18,male,non-org
7.54029E+17,30-39,male,is-org
1.22466E+18,<=18,male,is-org
15860455,>=40,male,non-org
1.37408E+18,<=18,male,is-org
285657069,>=40,male,is-org
341693990,>=40,female,non-org
246018931,>=40,male,non-org
246018931,>=40,male,non-org
7.40707E+17,30-39,male,is-org
2996405916,19-29,male,non-org
494811157,<=18,male,non-org
1.24355E+18,>=40,male,is-org
1165288856,<=18,male,non-org
1.23785E+18,>=40,male,non-org
1.35961E+18,19-29,female,non-org
234032631,30-39,female,non-org
318083763,19-29,male,non-org
9.73763E+17,<=18,male,non-org
9.73763E+17,<=18,male,non-org
1.39032E+18,<=18,male,non-org
1.33785E+18,<=18,male,non-org
837127368,>=40,male,non-org
325089871,>=40,male,non-org
8.55115E+17,>=40,male,non-org
2155324420,19-29,male,non-org
278142514,>=40,male,non-org
3404294295,>=40,male,non-org
1.37762E+18,<=18,male,non-org
1.3622E+18,19-29,male,non-org
1.1112E+18,<=18,female,non-org
6246462,<=18,male,non-org
1.44103E+18,<=18,female,non-org
20696080,>=40,male,non-org
1.24138E+18,30-39,male,non-org
1.23244E+18,>=40,male,non-org
1.42574E+18,<=18,male,non-org
27012218,>=40,female,non-org
142012778,30-39,male,non-org
7.30171E+17,>=40,male,non-org
256372853,19-29,female,non-org
65914178,>=40,male,non-org
20411369,19-29,female,non-org
1.43318E+18,>=40,male,is-org
1.19811E+18,>=40,male,non-org
